"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.18085405050905,2.87970139341245,0.529418924056582,-0.628589072022925,0.125571522838198,-1.02400390432476,-0.340545059015977,-1.07283894156507
"2",0.353790814845567,-0.234035685293412,-1.30771742585711,-1.02302178702774,-0.426953885690367,1.34344821403732,0.36216269520355,-0.727666985132134
"3",0.50356873403573,1.23643936471306,-0.313236342525805,0.721520376974557,1.09880628567212,2.01111619708646,-0.526994503414052,0.254472046114665
"4",0.70053299120946,1.30983455396608,-1.45324620140157,0.686663953873075,0.500477411283647,0.985678478559645,0.593903446132823,0.985229499868139
"5",-0.70484214365487,0.536979223619149,-0.0135622256633333,-0.190720082296625,1.14105909577777,2.29384900556756,0.925679148596904,0.804965900839039
"6",-1.47249516956712,-0.708906585988036,-1.01940197812745,0.0791951215514636,-0.279594163754615,-1.12496576352228,0.428308620815615,-0.750077374063786
"7",-1.26955430294929,-0.510684129433449,0.432071878873041,-0.50635651440916,-0.193557948226902,-1.9816523034286,-0.992676425281104,-0.258216447543626
"8",0.66893498457408,2.21560728430114,1.38048566002416,-1.1342837846175,-0.267569590766959,1.05032515101081,-0.22901311511748,0.955011224622083
"9",-0.502591240945931,0.278524216680458,-0.685896667272805,-1.05932965180255,-1.01555315012776,-0.763762913310924,0.556083007894558,0.279668216360309
"10",-0.922923051925102,-0.644031960055824,-0.0675936905745558,-0.756350122716302,0.0212758577228152,-0.408182276308815,-0.0493660331470316,-1.72966305667274
"11",-0.240710046599473,0.948631385219043,-0.846371869310852,-1.72079220394323,0.968573178468141,-1.26522587568545,-0.915170626944556,-0.674030997984485
"12",-0.84978952354226,-0.160116434556106,-0.0670569764621637,-2.20167779614519,0.71370316084163,-2.32695933927962,-0.486806052822714,1.90119659891103
"13",0.0202907657853579,0.606235327848328,0.125440958328081,0.99169101500504,-0.727676025683417,0.741883919116655,-0.245342973956003,-0.340897629730872
"14",0.189802421860016,0.787265515350813,0.410679777349889,-1.34424432394596,0.0401475778959673,0.495371752939737,-0.366882840603217,-0.0879627831804581
"15",-0.48941626898291,0.0521002325482493,-0.346452194408632,1.54255379155981,1.7551671485558,0.535149136235797,0.769126737037675,-1.03733715736918
"16",0.354855603252857,0.0443438098647941,-0.902040497670693,-0.847379337918834,0.736316525506879,0.524939849442013,0.218157843056455,-0.440531343643775
"17",0.927601730942118,0.995812143953291,0.609329342570803,0.280577770792682,1.62511896185933,2.22924212728366,1.83302263752446,2.07902115067569
